Date_wise,Flight_No,Airlines_Name,Departure_City_Code,Departure_City,Departure_Airport,Departure_Date,Departure_time_scheduled,Departure_time_estimated,Departure_terminal,Arrival_City_Code,Arrival_City,Arrival_Airport,Arrival_Date,Arrival_time_scheduled,Arrivial_time_estimated,Arrival_terminal,Flight_Status,Flight_Time_status,Flight_delay_by_time,Flight_time,Flight_distance,Aircraft_equipment_code,Aircraft_equipment_description
13-07-2022,6E 7182,IndiGo,TCR,Tuticorin,Tuticorin Airport,13-07-2022,14:55 IST,15:52 IST,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,16:20 IST,17:34 IST,1,Arrived,Delayed,1h 14m,1h 42m,311 mi,AT7,ATR 72
13-07-2022,6E 6508,IndiGo,RAJ,Rajkot,Civil Airport,13-07-2022,14:20 IST,14:07 IST,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,16:30 IST,16:10 IST,1,Arrived,On time,,2h 3m,777 mi,32A,Airbus A320 (sharklets)
13-07-2022,6E 356,IndiGo,SAG,Shirdi,Shirdi Airport,13-07-2022,14:55 IST,15:04 IST,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,16:30 IST,16:33 IST,1,Arrived,On time,,1h 29m,500 mi,32N,Airbus A320neo
13-07-2022,I5 1455,AirAsia India,GOI,Goa,Dabolim Airport,13-07-2022,15:15 IST,15:22 IST,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,16:30 IST,16:27 IST,,Arrived,On time,,1h 5m,300 mi,32A,Airbus A320 (sharklets)
13-07-2022,6E 958,IndiGo,CCU,Kolkata,Netaji Subhas Chandra Bose Airport,13-07-2022,13:55 IST,13:53 IST,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,16:35 IST,16:17 IST,1,Arrived,On time,,2h 24m,960 mi,32N,Airbus A320neo
13-07-2022,6E 6136,IndiGo,DED,Dehra Dun,Dehra Dun Airport,13-07-2022,13:50 IST,14:03 IST,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,16:40 IST,16:46 IST,1,Arrived,On time,,2h 43m,1183 mi,32N,Airbus A320neo
13-07-2022,6E 6039,IndiGo,CCJ,Kozhikode,Calicut International Airport,13-07-2022,15:50 IST,16:05 IST,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,16:45 IST,16:57 IST,1,Arrived,On time,,52m,186 mi,32N,Airbus A320neo
13-07-2022,6E 6197,IndiGo,BBI,Bhubaneswar,Biju Patnaik International Airport,13-07-2022,14:40 IST,15:16 IST,1,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,16:50 IST,17:25 IST,1,Arrived,Delayed,35m,2h 9m,724 mi,32N,Airbus A320neo
13-07-2022,SG 538,SpiceJet,PNQ,Pune,Pune Airport,13-07-2022,15:15 IST,15:11 IST,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,16:50 IST,16:42 IST,,Arrived,On time,,1h 31m,449 mi,73H,Boeing 737-800 (winglets) Passenger/BBJ2
13-07-2022,6E 152,IndiGo,IXZ,Port Blair,Port Blair Airport,13-07-2022,14:25 IST,14:24 IST,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,16:55 IST,16:50 IST,1,Arrived,On time,,2h 26m,1019 mi,32N,Airbus A320neo
13-07-2022,6E 6882,IndiGo,IXC,Chandigarh,Chandigarh Airport,13-07-2022,13:55 IST,14:13 IST,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,17:05 IST,17:05 IST,1,Arrived,On time,,2h 52m,1209 mi,32Q,Airbus A321neo
13-07-2022,6E 6534,IndiGo,BEK,Bareilly,Bareilly Airport,13-07-2022,14:00 IST,13:58 IST,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,17:10 IST,16:56 IST,1,Arrived,On time,,2h 58m,1058 mi,32N,Airbus A320neo
13-07-2022,G8 402,Go First,IXR,Ranchi,Birsa Munda Airport,13-07-2022,15:10 IST,16:16 IST,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,17:15 IST,18:31 IST,,Arrived,Delayed,1h 16m,2h 15m,859 mi,,
13-07-2022,W2 9038,FlexFlight,IXR,Ranchi,Birsa Munda Airport,13-07-2022,15:10 IST,16:16 IST,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,17:15 IST,18:31 IST,,Arrived,Delayed,1h 16m,2h 15m,859 mi,32N,Airbus A320neo
13-07-2022,6E 6302,IndiGo,MAA,Chennai,Chennai Airport,13-07-2022,16:20 IST,16:20 IST,1,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,17:15 IST,17:20 IST,1,Arrived,On time,,1h,166 mi,32N,Airbus A320neo
13-07-2022,I5 588,AirAsia India,CCU,Kolkata,Netaji Subhas Chandra Bose Airport,13-07-2022,14:45 IST,15:10 IST,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,17:20 IST,17:37 IST,,Arrived,Delayed,17m,2h 27m,960 mi,320,Airbus A320
13-07-2022,6E 6402,IndiGo,IDR,Indore,Devi Ahilya Bai Holkar Airport,13-07-2022,15:25 IST,15:17 IST,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,17:20 IST,17:14 IST,1,Arrived,On time,,1h 57m,670 mi,32N,Airbus A320neo
13-07-2022,6E 532,IndiGo,CJB,Coimbatore,Coimbatore International Airport,13-07-2022,16:30 IST,16:29 IST,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,17:25 IST,17:31 IST,1,Arrived,On time,,1h 2m,157 mi,32Q,Airbus A321neo
13-07-2022,I5 1568,AirAsia India,IXR,Ranchi,Birsa Munda Airport,13-07-2022,15:00 IST,15:00 IST,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,17:30 IST,17:14 IST,,Arrived,On time,,2h 14m,859 mi,32N,Airbus A320neo
13-07-2022,G8 44,Go First,MLE,Male,Velana International Airport,13-07-2022,14:30 +05,14:18 +05,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,17:35 IST,16:55 IST,,Arrived,On time,,2h 7m,685 mi,,
13-07-2022,W2 8837,FlexFlight,MLE,Male,Velana International Airport,13-07-2022,14:30 +05,14:18 +05,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,17:35 IST,16:55 IST,,Arrived,On time,,2h 7m,685 mi,32N,Airbus A320neo
13-07-2022,6E 7258,IndiGo,TIR,Tirupati,Tirupati Airport,13-07-2022,16:40 IST,16:30 IST,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,17:35 IST,17:26 IST,1,Arrived,On time,,56m,127 mi,AT7,ATR 72
13-07-2022,G8 383,Go First,BOM,Mumbai,Chhatrapati Shivaji International Airport,13-07-2022,15:50 IST,15:54 IST,1,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,17:40 IST,17:39 IST,,Arrived,On time,,1h 45m,518 mi,,
13-07-2022,W2 9024,FlexFlight,BOM,Mumbai,Chhatrapati Shivaji International Airport,13-07-2022,15:50 IST,15:54 IST,1,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,17:40 IST,17:39 IST,,Arrived,On time,,1h 45m,518 mi,32N,Airbus A320neo
13-07-2022,UK 853,Vistara,BOM,Mumbai,Chhatrapati Shivaji International Airport,13-07-2022,16:00 IST,16:01 IST,2,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,17:45 IST,17:42 IST,,Arrived,On time,,1h 41m,518 mi,,
13-07-2022,SQ 4821,Singapore Airlines,BOM,Mumbai,Chhatrapati Shivaji International Airport,13-07-2022,16:00 IST,16:01 IST,2,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,17:45 IST,17:42 IST,,Arrived,On time,,1h 41m,518 mi,32N,Airbus A320neo
13-07-2022,O2G 118,Star Air,GBI,Gulbarga,Kalaburagi Airport,13-07-2022,16:25 IST,,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,17:45 IST,18:14 IST,,Arrived,Delayed,29m,1h 20m,288 mi,ER4,Embraer RJ145
13-07-2022,6E 6319,IndiGo,HYD,Hyderabad,Rajiv Gandhi International Airport,13-07-2022,16:40 IST,16:46 IST,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,17:55 IST,17:53 IST,1,Arrived,On time,,1h 7m,283 mi,32N,Airbus A320neo
13-07-2022,CD 506,Alliance Air,MYQ,Mysore,Mysore Airport,13-07-2022,16:55 IST,17:02 IST,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,17:55 IST,17:41 IST,,Arrived,On time,,39m,98 mi,AT7,ATR 72
13-07-2022,6E 6754,IndiGo,NAG,Nagpur,Dr. Babasaheb Ambedkar International Airport,13-07-2022,16:20 IST,16:14 IST,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,18:00 IST,17:47 IST,1,Arrived,On time,,1h 33m,552 mi,32N,Airbus A320neo
13-07-2022,6E 781,IndiGo,DEL,Delhi,Indira Gandhi International Airport,13-07-2022,15:20 IST,15:19 IST,1,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,18:15 IST,17:55 IST,1,Arrived,On time,,2h 36m,1062 mi,32Q,Airbus A321neo
13-07-2022,UK 658,Vistara,IXC,Chandigarh,Chandigarh Airport,13-07-2022,15:10 IST,15:28 IST,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,18:15 IST,18:21 IST,,Arrived,On time,,2h 53m,1209 mi,32N,Airbus A320neo
13-07-2022,UK 523,Vistara,BOM,Mumbai,Chhatrapati Shivaji International Airport,13-07-2022,16:30 IST,16:40 IST,2,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,18:15 IST,18:16 IST,,Arrived,On time,,1h 36m,518 mi,32N,Airbus A320neo
13-07-2022,AI 607,Air India,BOM,Mumbai,Chhatrapati Shivaji International Airport,13-07-2022,16:40 IST,16:48 IST,2,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,18:20 IST,18:07 IST,,Arrived,On time,,1h 19m,518 mi,321,Airbus A321
13-07-2022,6E 7286,IndiGo,IXG,Belgaum,Belgaum Airport,13-07-2022,16:50 IST,17:20 IST,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,18:25 IST,18:39 IST,1,Arrived,On time,,1h 19m,277 mi,AT7,ATR 72
13-07-2022,6E 7224,IndiGo,VGA,Vijayawada,Vijayawada Airport,13-07-2022,16:50 IST,16:54 IST,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,18:30 IST,18:26 IST,1,Arrived,On time,,1h 32m,309 mi,AT7,ATR 72
13-07-2022,O2G 102,Star Air,HBX,Hubli,Hubli Airport,13-07-2022,17:40 IST,17:58 IST,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,18:40 IST,18:44 IST,,Arrived,On time,,46m,230 mi,ER4,Embraer RJ145
13-07-2022,6E 435,IndiGo,LKO,Lucknow,Chaudhary Charan Singh International Airport,13-07-2022,16:20 IST,16:29 IST,2,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,18:45 IST,18:45 IST,1,Arrived,On time,,2h 16m,959 mi,32Q,Airbus A321neo
13-07-2022,UK 817,Vistara,DEL,Delhi,Indira Gandhi International Airport,13-07-2022,16:05 IST,16:07 IST,3,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,18:50 IST,19:13 IST,,Arrived,Delayed,23m,3h 6m,1062 mi,,
13-07-2022,SQ 4717,Singapore Airlines,DEL,Delhi,Indira Gandhi International Airport,13-07-2022,16:05 IST,16:07 IST,3,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,18:50 IST,19:13 IST,,Arrived,Delayed,23m,3h 6m,1062 mi,32Q,Airbus A321neo
13-07-2022,6E 6221,IndiGo,BOM,Mumbai,Chhatrapati Shivaji International Airport,13-07-2022,17:10 IST,17:10 IST,2,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,18:50 IST,18:42 IST,1,Arrived,On time,,1h 32m,518 mi,32N,Airbus A320neo
13-07-2022,6E 525,IndiGo,IXA,Agartala,Agartala Airport,13-07-2022,16:15 IST,19:47 IST,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,19:00 IST,22:31 IST,1,Arrived,Delayed,3h 31m,2h 44m,1153 mi,32N,Airbus A320neo
13-07-2022,6E 6676,IndiGo,COK,Kochi,Cochin International Airport,13-07-2022,17:50 IST,18:26 IST,1,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,19:00 IST,19:44 IST,1,Arrived,Delayed,44m,1h 18m,229 mi,32N,Airbus A320neo
13-07-2022,I5 991,AirAsia India,CCU,Kolkata,Netaji Subhas Chandra Bose Airport,13-07-2022,16:40 IST,16:37 IST,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,19:05 IST,18:58 IST,,Arrived,On time,,2h 21m,960 mi,32A,Airbus A320 (sharklets)
13-07-2022,6E 757,IndiGo,CCU,Kolkata,Netaji Subhas Chandra Bose Airport,13-07-2022,16:45 IST,19:05 IST,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,19:05 IST,21:36 IST,1,Arrived,Delayed,2h 31m,2h 31m,960 mi,32N,Airbus A320neo
13-07-2022,6E 478,IndiGo,ATQ,Amritsar,Sri Guru Ram Dass Jee International Airport,13-07-2022,16:10 IST,15:59 IST,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,19:15 IST,19:02 IST,1,Arrived,On time,,3h 3m,1292 mi,,
13-07-2022,KL 3699,KLM,ATQ,Amritsar,Sri Guru Ram Dass Jee International Airport,13-07-2022,16:10 IST,15:59 IST,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,19:15 IST,19:02 IST,1,Arrived,On time,,3h 3m,1292 mi,32N,Airbus A320neo
13-07-2022,UK 849,Vistara,BOM,Mumbai,Chhatrapati Shivaji International Airport,13-07-2022,17:30 IST,17:35 IST,2,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,19:15 IST,19:23 IST,,Arrived,On time,,1h 48m,518 mi,,
13-07-2022,SQ 4817,Singapore Airlines,BOM,Mumbai,Chhatrapati Shivaji International Airport,13-07-2022,17:30 IST,17:35 IST,2,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,19:15 IST,19:23 IST,,Arrived,On time,,1h 48m,518 mi,32N,Airbus A320neo
13-07-2022,EK 566,Emirates,DXB,Dubai,Dubai Airport,13-07-2022,13:45 +04,13:46 +04,3,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,19:20 IST,19:14 IST,1,Arrived,On time,,3h 58m,1675 mi,77W,Boeing 777-300ER
13-07-2022,6E 691,IndiGo,TRV,Thiruvananthapuram,Trivandrum International Airport,13-07-2022,18:00 IST,17:49 IST,1,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,19:20 IST,19:05 IST,1,Arrived,On time,,1h 16m,331 mi,,
13-07-2022,KL 3713,KLM,TRV,Thiruvananthapuram,Trivandrum International Airport,13-07-2022,18:00 IST,17:49 IST,1,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,19:20 IST,19:05 IST,1,Arrived,On time,,1h 16m,331 mi,32N,Airbus A320neo
13-07-2022,EY 236,Etihad Airways,AUH,Abu Dhabi,Abu Dhabi International Airport,13-07-2022,14:00 +04,14:10 +04,3,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,19:30 IST,19:31 IST,,Arrived,On time,,3h 51m,1692 mi,32B,Airbus A321 (sharklets)
13-07-2022,SG 767,SpiceJet,PAT,Patna,Jay Prakash Narayan International Airport,13-07-2022,16:40 IST,17:05 IST,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,19:30 IST,19:45 IST,,Arrived,Delayed,15m,2h 40m,982 mi,7M8,Boeing 737MAX 8 Passenger
13-07-2022,AI 266,Air India,MLE,Male,Velana International Airport,13-07-2022,16:50 +05,17:14 +05,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,19:30 IST,19:21 IST,,Arrived,On time,,1h 37m,685 mi,32N,Airbus A320neo
13-07-2022,UK 894,Vistara,HYD,Hyderabad,Rajiv Gandhi International Airport,13-07-2022,18:25 IST,18:21 IST,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,19:30 IST,19:31 IST,,Arrived,On time,,1h 10m,283 mi,,
13-07-2022,SQ 4754,Singapore Airlines,HYD,Hyderabad,Rajiv Gandhi International Airport,13-07-2022,18:25 IST,18:21 IST,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,19:30 IST,19:31 IST,,Arrived,On time,,1h 10m,283 mi,32N,Airbus A320neo
13-07-2022,6E 388,IndiGo,IXE,Mangalore,Mangalore Airport,13-07-2022,18:50 IST,18:54 IST,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,19:40 IST,19:57 IST,1,Arrived,Delayed,17m,1h 3m,190 mi,32N,Airbus A320neo
13-07-2022,6E 808,IndiGo,BDQ,Vadodara,Vadodara Airport,13-07-2022,17:45 IST,17:39 IST,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,19:50 IST,19:46 IST,1,Arrived,On time,,2h 7m,696 mi,32Q,Airbus A321neo
13-07-2022,6E 2487,IndiGo,DEL,Delhi,Indira Gandhi International Airport,13-07-2022,17:15 IST,17:18 IST,2,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,19:55 IST,19:50 IST,1,Arrived,On time,,2h 32m,1062 mi,32N,Airbus A320neo
13-07-2022,6E 189,IndiGo,MAA,Chennai,Chennai Airport,13-07-2022,19:10 IST,19:10 IST,1,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,19:55 IST,19:59 IST,1,Arrived,On time,,49m,166 mi,32N,Airbus A320neo
13-07-2022,G8 807,Go First,JAI,Jaipur,Jaipur Airport,13-07-2022,17:45 IST,17:32 IST,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,20:10 IST,19:58 IST,,Arrived,On time,,2h 26m,949 mi,,
13-07-2022,W2 9128,FlexFlight,JAI,Jaipur,Jaipur Airport,13-07-2022,17:45 IST,17:32 IST,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,20:10 IST,19:58 IST,,Arrived,On time,,2h 26m,949 mi,32N,Airbus A320neo
13-07-2022,UL 171,SriLankan Airlines,CMB,Colombo,Bandaranaike International Airport,13-07-2022,18:45 +0530,19:02 +0530,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,20:10 IST,20:12 IST,,Arrived,On time,,1h 10m,442 mi,,
13-07-2022,JL 5737,JAL,CMB,Colombo,Bandaranaike International Airport,13-07-2022,18:45 +0530,19:02 +0530,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,20:10 IST,20:12 IST,,Arrived,On time,,1h 10m,442 mi,333,Airbus A330-300
13-07-2022,AI 807,Air India,DEL,Delhi,Indira Gandhi International Airport,13-07-2022,17:15 IST,17:44 IST,3,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,20:15 IST,20:10 IST,,Arrived,On time,,2h 26m,1062 mi,320,Airbus A320
13-07-2022,6E 7219,IndiGo,IXM,Madurai,Madurai Airport,13-07-2022,18:50 IST,18:59 IST,1,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,20:20 IST,20:09 IST,1,Arrived,On time,,1h 10m,234 mi,AT7,ATR 72
13-07-2022,UK 813,Vistara,DEL,Delhi,Indira Gandhi International Airport,13-07-2022,17:35 IST,17:39 IST,3,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,20:25 IST,20:27 IST,,Arrived,On time,,2h 48m,1062 mi,,
13-07-2022,BA 5841,British Airways,DEL,Delhi,Indira Gandhi International Airport,13-07-2022,17:35 IST,17:39 IST,3,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,20:25 IST,20:27 IST,,Arrived,On time,,2h 48m,1062 mi,,
13-07-2022,SQ 4721,Singapore Airlines,DEL,Delhi,Indira Gandhi International Airport,13-07-2022,17:35 IST,17:39 IST,3,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,20:25 IST,20:27 IST,,Arrived,On time,,2h 48m,1062 mi,,
13-07-2022,6E 776,IndiGo,VTZ,Vishakhapatnam,Vishakhapatnam Airport,13-07-2022,19:00 IST,18:55 IST,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,20:25 IST,20:19 IST,1,Arrived,On time,,1h 24m,482 mi,,
13-07-2022,AF 6448,Air France,VTZ,Vishakhapatnam,Vishakhapatnam Airport,13-07-2022,19:00 IST,18:55 IST,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,20:25 IST,20:19 IST,1,Arrived,On time,,1h 24m,482 mi,32A,Airbus A320 (sharklets)
13-07-2022,6E 979,IndiGo,RPR,Raipur,Swami Vivekananda Airport,13-07-2022,18:30 IST,18:30 IST,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,20:30 IST,20:03 IST,1,Arrived,On time,,1h 33m,612 mi,32Q,Airbus A321neo
13-07-2022,UK 554,Vistara,PNQ,Pune,Pune Airport,13-07-2022,18:55 IST,18:57 IST,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,20:30 IST,20:24 IST,,Arrived,On time,,1h 27m,449 mi,32N,Airbus A320neo
13-07-2022,6E 6055,IndiGo,PNQ,Pune,Pune Airport,13-07-2022,19:05 IST,19:11 IST,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,20:40 IST,20:38 IST,1,Arrived,On time,,1h 27m,449 mi,,
13-07-2022,AF 3344,Air France,PNQ,Pune,Pune Airport,13-07-2022,19:05 IST,19:11 IST,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,20:40 IST,20:38 IST,1,Arrived,On time,,1h 27m,449 mi,32N,Airbus A320neo
13-07-2022,6E 5252,IndiGo,BOM,Mumbai,Chhatrapati Shivaji International Airport,13-07-2022,19:05 IST,19:12 IST,1,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,20:45 IST,20:51 IST,1,Arrived,On time,,1h 39m,518 mi,32Q,Airbus A321neo
13-07-2022,I5 1427,AirAsia India,PNQ,Pune,Pune Airport,13-07-2022,19:15 IST,19:09 IST,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,20:45 IST,20:29 IST,,Arrived,On time,,1h 20m,449 mi,320,Airbus A320
13-07-2022,6E 355,IndiGo,CJB,Coimbatore,Coimbatore International Airport,13-07-2022,19:55 IST,19:51 IST,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,20:45 IST,20:57 IST,1,Arrived,On time,,1h 6m,157 mi,,
13-07-2022,AF 3350,Air France,CJB,Coimbatore,Coimbatore International Airport,13-07-2022,19:55 IST,19:51 IST,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,20:45 IST,20:57 IST,1,Arrived,On time,,1h 6m,157 mi,32N,Airbus A320neo
13-07-2022,UK 865,Vistara,BOM,Mumbai,Chhatrapati Shivaji International Airport,13-07-2022,19:10 IST,19:11 IST,2,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,20:55 IST,20:51 IST,,Arrived,On time,,1h 40m,518 mi,,
13-07-2022,SQ 4827,Singapore Airlines,BOM,Mumbai,Chhatrapati Shivaji International Airport,13-07-2022,19:10 IST,19:11 IST,2,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,20:55 IST,20:51 IST,,Arrived,On time,,1h 40m,518 mi,32N,Airbus A320neo
13-07-2022,6E 316,IndiGo,GAU,Guwahati,Lokpriya Gopinath Bordoloi International Airport,13-07-2022,17:45 IST,17:45 IST,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,21:05 IST,20:56 IST,1,Arrived,On time,,3h 11m,1267 mi,32N,Airbus A320neo
13-07-2022,6E 556,IndiGo,JAI,Jaipur,Jaipur Airport,13-07-2022,18:35 IST,18:34 IST,2,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,21:05 IST,21:06 IST,1,Arrived,On time,,2h 32m,949 mi,32N,Airbus A320neo
13-07-2022,6E 264,IndiGo,CCU,Kolkata,Netaji Subhas Chandra Bose Airport,13-07-2022,18:45 IST,19:02 IST,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,21:05 IST,21:22 IST,1,Arrived,Delayed,17m,2h 20m,960 mi,32Q,Airbus A321neo
13-07-2022,SG 3024,SpiceJet,JLR,Jabalpur,Jabalpur Airport,13-07-2022,17:45 IST,22:35 IST,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,21:10 IST,01:09 IST,,Arrived,Delayed,3h 59m,2h 34m,706 mi,73S,Boeing 737-700 Freighter
13-07-2022,6E 2015,IndiGo,DEL,Delhi,Indira Gandhi International Airport,13-07-2022,18:30 IST,18:44 IST,2,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,21:15 IST,21:27 IST,1,Arrived,On time,,2h 43m,1062 mi,32Q,Airbus A321neo
13-07-2022,6E 5034,IndiGo,STV,Surat Gujarat,Surat Gujarat Airport,13-07-2022,19:25 IST,19:13 IST,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,21:15 IST,21:13 IST,1,Arrived,On time,,2h,638 mi,32N,Airbus A320neo
13-07-2022,G8 242,Go First,PNQ,Pune,Pune Airport,13-07-2022,19:40 IST,19:34 IST,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,21:15 IST,21:08 IST,,Arrived,On time,,1h 34m,449 mi,,
13-07-2022,W2 8969,FlexFlight,PNQ,Pune,Pune Airport,13-07-2022,19:40 IST,19:34 IST,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,21:15 IST,21:08 IST,,Arrived,On time,,1h 34m,449 mi,32N,Airbus A320neo
13-07-2022,6E 7362,IndiGo,CCJ,Kozhikode,Calicut International Airport,13-07-2022,19:50 IST,19:34 IST,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,21:15 IST,20:39 IST,1,Arrived,On time,,1h 5m,186 mi,AT7,ATR 72
13-07-2022,6E 185,IndiGo,PAT,Patna,Jay Prakash Narayan International Airport,13-07-2022,18:45 IST,18:34 IST,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,21:25 IST,21:02 IST,1,Arrived,On time,,2h 28m,982 mi,32N,Airbus A320neo
13-07-2022,GF 280,Gulf Air,BAH,Bahrain,Bahrain International Airport,13-07-2022,14:00 +03,14:23 +03,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,21:30 IST,21:06 IST,,Arrived,On time,,4h 13m,1973 mi,320,Airbus A320
13-07-2022,6E 285,IndiGo,HYD,Hyderabad,Rajiv Gandhi International Airport,13-07-2022,20:30 IST,20:58 IST,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,21:35 IST,22:10 IST,1,Arrived,Delayed,35m,1h 12m,283 mi,32Q,Airbus A321neo
13-07-2022,I5 857,AirAsia India,DEL,Delhi,Indira Gandhi International Airport,13-07-2022,18:45 IST,19:15 IST,3,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,21:40 IST,22:12 IST,,Arrived,Delayed,32m,2h 57m,1062 mi,32N,Airbus A320neo
13-07-2022,I5 974,AirAsia India,HYD,Hyderabad,Rajiv Gandhi International Airport,13-07-2022,20:20 IST,20:14 IST,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,21:40 IST,21:23 IST,,Arrived,On time,,1h 9m,283 mi,320,Airbus A320
13-07-2022,6E 6874,IndiGo,NAG,Nagpur,Dr. Babasaheb Ambedkar International Airport,13-07-2022,20:05 IST,20:03 IST,,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,21:45 IST,21:52 IST,1,Arrived,On time,,1h 49m,552 mi,32N,Airbus A320neo
13-07-2022,SQ 510,Singapore Airlines,SIN,Singapore,Changi International Airport,13-07-2022,20:05 +08,20:07 +08,3,BLR,Bengaluru,Kempegowda International Airport,13-07-2022,21:50 IST,21:49 IST,,Arrived,On time,,4h 12m,1975 mi,,
